order_id,order_date,business_unit,destination_country,supplier,product_id,product_name,product_category,quantity_ordered,quantity_delivered,unit_price_eur,promised_delivery_date,actual_delivery_date,status,priority,shipping_mode,snapshot_date
ORD-2026-032608,2026-05-15,DACH,Germany,Bellora Cosmetics,SKU-0116,Jovira Eau de Toilette 100ml Intense,Fragrance,180,180,29.97,2026-06-03,2026-06-03,Delivered,Normal,Road,2026-09-12
ORD-2026-032609,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,48,48,10.09,2026-06-04,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032610,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0106,Isavelle Discovery Set 5x10ml Intense,Gift Set,72,72,26.97,2026-06-10,2026-06-10,Delivered,Normal,Road,2026-09-12
ORD-2026-032611,2026-05-15,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,48,48,16.91,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032612,2026-05-15,NORTH_AMERICA,Canada,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,60,60,45.79,2026-06-24,2026-07-07,Delivered,Normal,Sea,2026-09-12
ORD-2026-032613,2026-05-15,DACH,Germany,Cedar Fragrance Works,SKU-0045,Dorevia Fragrance Gift Set 3pc Intense,Gift Set,372,0,47.57,2026-06-09,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032614,2026-05-15,UK_IRELAND,United Kingdom,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,108,108,61.25,2026-06-15,2026-07-29,Delivered,Normal,Road,2026-09-12
ORD-2026-032615,2026-05-15,DACH,Germany,Elara Beauty Labs,SKU-0017,Briselle Body Lotion 200ml Classic,Body Care,972,972,5.73,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032616,2026-05-15,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,480,480,45.79,2026-06-22,2026-06-29,Delivered,High,Sea,2026-09-12
ORD-2026-032617,2026-05-15,DACH,Austria,Aster Manufacturing,SKU-0103,Isavelle Eau de Parfum 50ml Intense,Fragrance,48,48,39.76,2026-06-02,2026-06-09,Delivered,Normal,Road,2026-09-12
ORD-2026-032618,2026-05-15,IBERIA,Spain,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,48,48,24.50,2026-05-26,2026-06-11,Delivered,Normal,Road,2026-09-12
ORD-2026-032619,2026-05-15,FRANCE,France,Aster Manufacturing,SKU-0001,Aureva Eau de Parfum 50ml Classic,Fragrance,132,132,26.58,2026-06-01,2026-07-14,Delivered,Normal,Road,2026-09-12
ORD-2026-032620,2026-05-15,DACH,Germany,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,108,108,15.25,2026-06-04,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032621,2026-05-15,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0082,Galenza Discovery Set 5x10ml Intense,Gift Set,156,156,14.80,2026-06-17,2026-06-17,Delivered,Normal,Road,2026-09-12
ORD-2026-032622,2026-05-15,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,1260,1260,18.22,2026-06-22,2026-06-22,Delivered,High,Sea,2026-09-12
ORD-2026-032623,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,360,360,16.91,2026-06-05,2026-06-02,Delivered,High,Road,2026-09-12
ORD-2026-032624,2026-05-15,IBERIA,Spain,Aster Manufacturing,SKU-0079,Galenza Eau de Parfum 50ml Intense,Fragrance,84,84,32.96,2026-05-26,2026-05-26,Delivered,High,Road,2026-09-12
ORD-2026-032625,2026-05-15,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0095,Heloria Body Lotion 200ml Intense,Body Care,228,228,9.53,2026-06-01,2026-06-01,Delivered,High,Air,2026-09-12
ORD-2026-032626,2026-05-15,ITALY,Italy,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,540,540,10.09,2026-05-29,2026-05-26,Delivered,Normal,Road,2026-09-12
ORD-2026-032627,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0058,Elunora Discovery Set 5x10ml Intense,Gift Set,432,432,28.41,2026-06-01,2026-06-08,Delivered,High,Road,2026-09-12
ORD-2026-032628,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,48,48,30.44,2026-06-01,2026-05-29,Delivered,High,Road,2026-09-12
ORD-2026-032629,2026-05-15,DACH,Germany,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,432,432,9.18,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032630,2026-05-15,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0018,Briselle Face Serum 30ml Classic,Skin Care,120,120,12.77,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032631,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0101,Isavelle Body Lotion 200ml Classic,Body Care,300,300,12.19,2026-05-26,2026-05-25,Delivered,Normal,Road,2026-09-12
ORD-2026-032632,2026-05-15,LATAM,Brazil,Bellora Cosmetics,SKU-0002,Aureva Eau de Toilette 100ml Classic,Fragrance,228,228,40.55,2026-06-29,2026-07-03,Delivered,Normal,Sea,2026-09-12
ORD-2026-032633,2026-05-15,DACH,Germany,Dune Personal Care,SKU-0040,Dorevia Discovery Set 5x10ml Classic,Gift Set,72,72,28.09,2026-06-05,2026-06-10,Delivered,Normal,Road,2026-09-12
ORD-2026-032634,2026-05-15,DACH,Germany,Aster Manufacturing,SKU-0097,Isavelle Eau de Parfum 50ml Classic,Fragrance,552,552,41.27,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032635,2026-05-15,MIDDLE_EAST,United Arab Emirates,Dune Personal Care,SKU-0010,Aureva Discovery Set 5x10ml Intense,Gift Set,276,276,23.38,2026-06-29,2026-06-29,Delivered,Normal,Sea,2026-09-12
ORD-2026-032636,2026-05-15,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0056,Elunora Eau de Toilette 100ml Intense,Fragrance,276,276,28.64,2026-06-01,2026-07-03,Delivered,Normal,Road,2026-09-12
ORD-2026-032637,2026-05-15,MIDDLE_EAST,United Arab Emirates,Elara Beauty Labs,SKU-0047,Dorevia Body Lotion 200ml Intense,Body Care,36,36,4.50,2026-05-25,2026-05-25,Delivered,High,Air,2026-09-12
ORD-2026-032638,2026-05-15,ITALY,Italy,Fenn Packaging & Assembly,SKU-0012,Aureva Face Serum 30ml Intense,Skin Care,48,48,22.05,2026-05-29,2026-06-03,Delivered,Normal,Road,2026-09-12
ORD-2026-032639,2026-05-15,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0115,Jovira Eau de Parfum 50ml Intense,Fragrance,72,72,18.19,2026-05-25,2026-05-25,Delivered,High,Air,2026-09-12
ORD-2026-032640,2026-05-15,UK_IRELAND,Ireland,Fenn Packaging & Assembly,SKU-0042,Dorevia Face Serum 30ml Classic,Skin Care,132,132,18.69,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032641,2026-05-15,DACH,Germany,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,504,504,30.44,2026-06-12,2026-06-12,Delivered,Normal,Road,2026-09-12
ORD-2026-032642,2026-05-15,FRANCE,France,Aster Manufacturing,SKU-0049,Elunora Eau de Parfum 50ml Classic,Fragrance,852,852,23.43,2026-05-25,2026-05-25,Delivered,Normal,Road,2026-09-12
ORD-2026-032643,2026-05-15,DACH,Switzerland,Bellora Cosmetics,SKU-0098,Isavelle Eau de Toilette 100ml Classic,Fragrance,360,360,40.83,2026-05-28,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032644,2026-05-15,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0091,Heloria Eau de Parfum 50ml Intense,Fragrance,540,540,41.02,2026-06-08,2026-06-24,Delivered,Normal,Road,2026-09-12
ORD-2026-032645,2026-05-15,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0044,Dorevia Eau de Toilette 100ml Intense,Fragrance,468,468,24.68,2026-06-24,2026-06-24,Delivered,Normal,Sea,2026-09-12
ORD-2026-032646,2026-05-15,ITALY,Italy,Fenn Packaging & Assembly,SKU-0096,Heloria Face Serum 30ml Intense,Skin Care,300,300,10.87,2026-06-02,2026-06-02,Delivered,Normal,Road,2026-09-12
ORD-2026-032647,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,36,36,9.18,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032648,2026-05-15,DACH,Germany,Elara Beauty Labs,SKU-0035,Cendora Body Lotion 200ml Intense,Body Care,372,372,5.82,2026-06-08,2026-06-05,Delivered,Normal,Road,2026-09-12
ORD-2026-032649,2026-05-15,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0079,Galenza Eau de Parfum 50ml Intense,Fragrance,1284,1284,30.65,2026-06-25,2026-07-06,Delivered,High,Sea,2026-09-12
ORD-2026-032650,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,300,300,9.18,2026-05-27,2026-05-27,Delivered,Normal,Road,2026-09-12
ORD-2026-032651,2026-05-15,ITALY,Italy,Cedar Fragrance Works,SKU-0081,Galenza Fragrance Gift Set 3pc Intense,Gift Set,444,444,34.96,2026-06-05,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032652,2026-05-15,FRANCE,France,Elara Beauty Labs,SKU-0011,Aureva Body Lotion 200ml Intense,Body Care,552,552,4.65,2026-05-26,2026-06-26,Delivered,Normal,Road,2026-09-12
ORD-2026-032653,2026-05-15,DACH,Germany,Dune Personal Care,SKU-0112,Jovira Discovery Set 5x10ml Classic,Gift Set,324,324,15.25,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032654,2026-05-15,ITALY,Italy,Cedar Fragrance Works,SKU-0069,Fiorenne Fragrance Gift Set 3pc Intense,Gift Set,192,192,57.26,2026-06-08,2026-06-15,Delivered,Normal,Road,2026-09-12
ORD-2026-032655,2026-05-15,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0014,Briselle Eau de Toilette 100ml Classic,Fragrance,252,252,37.62,2026-06-24,2026-06-29,Delivered,Normal,Sea,2026-09-12
ORD-2026-032656,2026-05-15,MIDDLE_EAST,United Arab Emirates,Bellora Cosmetics,SKU-0062,Fiorenne Eau de Toilette 100ml Classic,Fragrance,312,312,40.07,2026-06-01,2026-06-01,Delivered,High,Air,2026-09-12
ORD-2026-032657,2026-05-15,DACH,Germany,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,252,252,25.39,2026-06-11,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032658,2026-05-15,DACH,Switzerland,Elara Beauty Labs,SKU-0047,Dorevia Body Lotion 200ml Intense,Body Care,396,396,4.50,2026-06-03,2026-06-10,Delivered,Normal,Road,2026-09-12
ORD-2026-032659,2026-05-15,UK_IRELAND,Ireland,Aster Manufacturing,SKU-0091,Heloria Eau de Parfum 50ml Intense,Fragrance,408,408,41.02,2026-06-08,2026-06-25,Delivered,Normal,Road,2026-09-12
ORD-2026-032660,2026-05-15,UK_IRELAND,Ireland,Bellora Cosmetics,SKU-0008,Aureva Eau de Toilette 100ml Intense,Fragrance,36,0,40.70,2026-06-01,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032661,2026-05-15,FRANCE,France,Cedar Fragrance Works,SKU-0087,Heloria Fragrance Gift Set 3pc Classic,Gift Set,48,48,64.09,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032662,2026-05-15,DACH,Germany,Cedar Fragrance Works,SKU-0081,Galenza Fragrance Gift Set 3pc Intense,Gift Set,168,168,34.96,2026-06-15,2026-06-12,Delivered,Normal,Road,2026-09-12
ORD-2026-032663,2026-05-15,ITALY,Italy,Bellora Cosmetics,SKU-0104,Isavelle Eau de Toilette 100ml Intense,Fragrance,300,300,37.17,2026-06-05,2026-06-05,Delivered,Normal,Road,2026-09-12
ORD-2026-032664,2026-05-15,IBERIA,Portugal,Fenn Packaging & Assembly,SKU-0036,Cendora Face Serum 30ml Intense,Skin Care,504,504,12.23,2026-06-03,2026-06-02,Delivered,Normal,Road,2026-09-12
ORD-2026-032665,2026-05-15,IBERIA,Spain,Cedar Fragrance Works,SKU-0093,Heloria Fragrance Gift Set 3pc Intense,Gift Set,612,612,59.41,2026-06-09,2026-06-09,Delivered,Normal,Road,2026-09-12
ORD-2026-032666,2026-05-15,DACH,Switzerland,Dune Personal Care,SKU-0052,Elunora Discovery Set 5x10ml Classic,Gift Set,132,132,22.78,2026-06-08,2026-06-22,Delivered,High,Road,2026-09-12
ORD-2026-032667,2026-05-15,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0060,Elunora Face Serum 30ml Intense,Skin Care,48,48,10.32,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032668,2026-05-15,FRANCE,France,Fenn Packaging & Assembly,SKU-0006,Aureva Face Serum 30ml Classic,Skin Care,36,36,14.98,2026-06-01,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032669,2026-05-15,UK_IRELAND,United Kingdom,Bellora Cosmetics,SKU-0080,Galenza Eau de Toilette 100ml Intense,Fragrance,156,0,43.43,2026-06-08,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032670,2026-05-15,FRANCE,France,Cedar Fragrance Works,SKU-0117,Jovira Fragrance Gift Set 3pc Intense,Gift Set,48,48,57.67,2026-06-09,2026-06-26,Delivered,Normal,Road,2026-09-12
ORD-2026-032671,2026-05-15,DACH,Germany,Fenn Packaging & Assembly,SKU-0114,Jovira Face Serum 30ml Classic,Skin Care,192,192,18.68,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032672,2026-05-15,NORTH_AMERICA,Canada,Fenn Packaging & Assembly,SKU-0108,Isavelle Face Serum 30ml Intense,Skin Care,1164,0,12.40,2026-06-22,,Cancelled,Normal,Sea,2026-09-12
ORD-2026-032673,2026-05-15,ITALY,Italy,Dune Personal Care,SKU-0004,Aureva Discovery Set 5x10ml Classic,Gift Set,24,24,23.06,2026-06-05,2026-06-18,Delivered,Normal,Road,2026-09-12
ORD-2026-032674,2026-05-15,FRANCE,France,Cedar Fragrance Works,SKU-0039,Dorevia Fragrance Gift Set 3pc Classic,Gift Set,240,240,61.01,2026-06-02,2026-06-02,Delivered,Normal,Road,2026-09-12
ORD-2026-032675,2026-05-15,FRANCE,France,Bellora Cosmetics,SKU-0038,Dorevia Eau de Toilette 100ml Classic,Fragrance,48,48,33.82,2026-06-01,2026-07-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032676,2026-05-15,DACH,Germany,Cedar Fragrance Works,SKU-0063,Fiorenne Fragrance Gift Set 3pc Classic,Gift Set,84,84,48.55,2026-06-15,2026-06-15,Delivered,Normal,Road,2026-09-12
ORD-2026-032677,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0041,Dorevia Body Lotion 200ml Classic,Body Care,240,240,7.98,2026-05-26,2026-05-25,Delivered,Normal,Road,2026-09-12
ORD-2026-032678,2026-05-15,NORTH_AMERICA,United States,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,780,780,44.42,2026-06-16,2026-07-24,Delivered,High,Sea,2026-09-12
ORD-2026-032679,2026-05-15,FRANCE,France,Fenn Packaging & Assembly,SKU-0054,Elunora Face Serum 30ml Classic,Skin Care,108,108,12.57,2026-06-03,2026-06-09,Delivered,Normal,Road,2026-09-12
ORD-2026-032680,2026-05-15,UK_IRELAND,Ireland,Cedar Fragrance Works,SKU-0045,Dorevia Fragrance Gift Set 3pc Intense,Gift Set,396,396,47.57,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032681,2026-05-15,LATAM,Mexico,Aster Manufacturing,SKU-0115,Jovira Eau de Parfum 50ml Intense,Fragrance,84,84,18.19,2026-06-26,2026-06-29,Delivered,Normal,Sea,2026-09-12
ORD-2026-032682,2026-05-15,ITALY,Italy,Aster Manufacturing,SKU-0013,Briselle Eau de Parfum 50ml Classic,Fragrance,156,156,24.50,2026-06-05,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032683,2026-05-15,UK_IRELAND,Ireland,Dune Personal Care,SKU-0028,Cendora Discovery Set 5x10ml Classic,Gift Set,72,72,18.22,2026-06-09,2026-06-11,Delivered,Normal,Road,2026-09-12
ORD-2026-032684,2026-05-15,IBERIA,Spain,Dune Personal Care,SKU-0010,Aureva Discovery Set 5x10ml Intense,Gift Set,300,300,23.38,2026-06-08,2026-06-11,Delivered,Normal,Road,2026-09-12
ORD-2026-032685,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,60,60,25.39,2026-06-03,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032686,2026-05-15,NORTH_AMERICA,Canada,Aster Manufacturing,SKU-0091,Heloria Eau de Parfum 50ml Intense,Fragrance,1524,1524,38.15,2026-06-22,2026-06-19,Delivered,Normal,Sea,2026-09-12
ORD-2026-032687,2026-05-15,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0113,Jovira Body Lotion 200ml Classic,Body Care,72,72,10.09,2026-06-03,2026-06-17,Delivered,High,Air,2026-09-12
ORD-2026-032688,2026-05-15,IBERIA,Spain,Aster Manufacturing,SKU-0055,Elunora Eau de Parfum 50ml Intense,Fragrance,156,0,32.01,2026-06-01,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032689,2026-05-15,UK_IRELAND,Ireland,Aster Manufacturing,SKU-0031,Cendora Eau de Parfum 50ml Intense,Fragrance,36,36,23.85,2026-06-04,2026-06-11,Delivered,Normal,Road,2026-09-12
ORD-2026-032690,2026-05-15,DACH,Germany,Cedar Fragrance Works,SKU-0075,Galenza Fragrance Gift Set 3pc Classic,Gift Set,264,264,28.65,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032691,2026-05-15,FRANCE,France,Elara Beauty Labs,SKU-0089,Heloria Body Lotion 200ml Classic,Body Care,408,408,9.18,2026-06-03,2026-06-04,Delivered,Normal,Road,2026-09-12
ORD-2026-032692,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0040,Dorevia Discovery Set 5x10ml Classic,Gift Set,372,372,28.09,2026-06-03,2026-06-22,Delivered,Normal,Road,2026-09-12
ORD-2026-032693,2026-05-15,UK_IRELAND,United Kingdom,Aster Manufacturing,SKU-0091,Heloria Eau de Parfum 50ml Intense,Fragrance,528,528,41.02,2026-06-05,2026-06-12,Delivered,High,Road,2026-09-12
ORD-2026-032694,2026-05-15,NORTH_AMERICA,United States,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,720,720,24.63,2026-06-25,2026-06-26,Delivered,Normal,Sea,2026-09-12
ORD-2026-032695,2026-05-15,ITALY,Italy,Aster Manufacturing,SKU-0019,Briselle Eau de Parfum 50ml Intense,Fragrance,336,336,44.13,2026-06-05,2026-06-11,Delivered,Normal,Road,2026-09-12
ORD-2026-032696,2026-05-15,NORTH_AMERICA,United States,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,108,108,5.46,2026-05-28,2026-05-28,Delivered,High,Air,2026-09-12
ORD-2026-032697,2026-05-15,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0078,Galenza Face Serum 30ml Classic,Skin Care,60,60,15.83,2026-05-28,2026-05-28,Delivered,Normal,Road,2026-09-12
ORD-2026-032698,2026-05-15,UK_IRELAND,Ireland,Dune Personal Care,SKU-0034,Cendora Discovery Set 5x10ml Intense,Gift Set,36,36,19.44,2026-06-15,2026-06-15,Delivered,Normal,Road,2026-09-12
ORD-2026-032699,2026-05-15,NORTH_AMERICA,Canada,Dune Personal Care,SKU-0088,Heloria Discovery Set 5x10ml Classic,Gift Set,1368,1368,15.73,2026-06-23,2026-06-26,Delivered,Normal,Sea,2026-09-12
ORD-2026-032700,2026-05-15,MIDDLE_EAST,Saudi Arabia,Elara Beauty Labs,SKU-0011,Aureva Body Lotion 200ml Intense,Body Care,336,336,4.65,2026-05-25,2026-05-28,Delivered,High,Air,2026-09-12
ORD-2026-032701,2026-05-15,UK_IRELAND,United Kingdom,Dune Personal Care,SKU-0034,Cendora Discovery Set 5x10ml Intense,Gift Set,804,804,18.86,2026-06-16,2026-06-16,Delivered,Normal,Road,2026-09-12
ORD-2026-032702,2026-05-15,MIDDLE_EAST,United Arab Emirates,Aster Manufacturing,SKU-0109,Jovira Eau de Parfum 50ml Classic,Fragrance,84,84,24.75,2026-06-15,2026-06-22,Delivered,Normal,Sea,2026-09-12
ORD-2026-032703,2026-05-15,NORTH_AMERICA,United States,Cedar Fragrance Works,SKU-0039,Dorevia Fragrance Gift Set 3pc Classic,Gift Set,528,528,61.01,2026-06-24,2026-06-29,Delivered,Normal,Sea,2026-09-12
ORD-2026-032704,2026-05-15,UK_IRELAND,Ireland,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,96,96,25.39,2026-06-15,2026-06-15,Delivered,Normal,Road,2026-09-12
ORD-2026-032705,2026-05-15,ITALY,Italy,Elara Beauty Labs,SKU-0023,Briselle Body Lotion 200ml Intense,Body Care,36,36,9.17,2026-06-02,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032706,2026-05-15,NORTH_AMERICA,United States,Aster Manufacturing,SKU-0031,Cendora Eau de Parfum 50ml Intense,Fragrance,144,144,23.85,2026-06-17,2026-06-19,Delivered,Normal,Sea,2026-09-12
ORD-2026-032707,2026-05-15,FRANCE,France,Dune Personal Care,SKU-0100,Isavelle Discovery Set 5x10ml Classic,Gift Set,216,216,25.39,2026-06-01,2026-06-01,Delivered,Normal,Road,2026-09-12
ORD-2026-032708,2026-05-15,ITALY,Italy,Elara Beauty Labs,SKU-0041,Dorevia Body Lotion 200ml Classic,Body Care,72,0,7.98,2026-06-01,,Cancelled,High,Road,2026-09-12
ORD-2026-032709,2026-05-15,UK_IRELAND,Ireland,Bellora Cosmetics,SKU-0056,Elunora Eau de Toilette 100ml Intense,Fragrance,264,264,28.64,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032710,2026-05-15,ITALY,Italy,Elara Beauty Labs,SKU-0077,Galenza Body Lotion 200ml Classic,Body Care,48,48,4.92,2026-06-01,2026-06-03,Delivered,Normal,Road,2026-09-12
ORD-2026-032711,2026-05-15,NORTH_AMERICA,United States,Fenn Packaging & Assembly,SKU-0072,Fiorenne Face Serum 30ml Intense,Skin Care,288,288,23.43,2026-06-23,2026-06-23,Delivered,Normal,Sea,2026-09-12
ORD-2026-032712,2026-05-15,ITALY,Italy,Aster Manufacturing,SKU-0103,Isavelle Eau de Parfum 50ml Intense,Fragrance,108,108,39.76,2026-06-04,2026-06-15,Delivered,Normal,Road,2026-09-12
ORD-2026-032713,2026-05-15,NORTH_AMERICA,United States,Dune Personal Care,SKU-0064,Fiorenne Discovery Set 5x10ml Classic,Gift Set,72,72,30.44,2026-06-29,2026-07-03,Delivered,Normal,Sea,2026-09-12
ORD-2026-032714,2026-05-15,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0018,Briselle Face Serum 30ml Classic,Skin Care,36,36,12.77,2026-06-05,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032715,2026-05-15,UK_IRELAND,United Kingdom,Fenn Packaging & Assembly,SKU-0096,Heloria Face Serum 30ml Intense,Skin Care,756,756,10.54,2026-06-08,2026-06-08,Delivered,Normal,Road,2026-09-12
ORD-2026-032716,2026-05-15,IBERIA,Spain,Elara Beauty Labs,SKU-0119,Jovira Body Lotion 200ml Intense,Body Care,36,36,9.44,2026-05-27,2026-05-27,Delivered,Normal,Road,2026-09-12
ORD-2026-032717,2026-05-15,FRANCE,France,Aster Manufacturing,SKU-0007,Aureva Eau de Parfum 50ml Intense,Fragrance,168,168,19.59,2026-06-01,2026-06-02,Delivered,Normal,Road,2026-09-12
ORD-2026-032718,2026-05-15,DACH,Germany,Cedar Fragrance Works,SKU-0009,Aureva Fragrance Gift Set 3pc Intense,Gift Set,456,0,64.43,2026-06-11,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032719,2026-05-15,FRANCE,France,Bellora Cosmetics,SKU-0020,Briselle Eau de Toilette 100ml Intense,Fragrance,132,0,46.21,2026-05-28,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032720,2026-05-15,DACH,Germany,Bellora Cosmetics,SKU-0110,Jovira Eau de Toilette 100ml Classic,Fragrance,168,168,33.63,2026-06-02,2026-06-02,Delivered,Normal,Road,2026-09-12
ORD-2026-032721,2026-05-15,IBERIA,Spain,Fenn Packaging & Assembly,SKU-0048,Dorevia Face Serum 30ml Intense,Skin Care,312,312,10.10,2026-05-28,2026-05-28,Delivered,Normal,Road,2026-09-12
ORD-2026-032722,2026-05-15,UK_IRELAND,Ireland,Elara Beauty Labs,SKU-0065,Fiorenne Body Lotion 200ml Classic,Body Care,120,120,5.46,2026-06-01,2026-05-29,Delivered,Normal,Road,2026-09-12
ORD-2026-032723,2026-05-15,LATAM,Mexico,Bellora Cosmetics,SKU-0074,Galenza Eau de Toilette 100ml Classic,Fragrance,900,900,44.42,2026-06-29,2026-07-06,Delivered,Normal,Sea,2026-09-12
ORD-2026-032724,2026-05-15,DACH,Germany,Fenn Packaging & Assembly,SKU-0090,Heloria Face Serum 30ml Classic,Skin Care,588,0,27.74,2026-06-03,,Cancelled,Normal,Road,2026-09-12
ORD-2026-032725,2026-05-15,IBERIA,Spain,Dune Personal Care,SKU-0118,Jovira Discovery Set 5x10ml Intense,Gift Set,120,120,21.74,2026-06-05,2026-07-01,Delivered,Normal,Road,2026-09-12
